id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
1276,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2017-10-27,2017-01-01,2017-09-30,2017-09-30,0,321003,定期报告,3618774000.0,3174165000.0,5433756000.0,2259591000.0,292671000.0,329482000.0,36811000.0,,,,,,,,,60639000.0,32000000.0,-1169000.0,11392000.0,59878000.0,2415629000.0,,,,,,,,29186000.0,,1313783000.0,,1072660000.0,,1203145000.0,,22350000.0,6541000.0,,1218954000.0,279314000.0,,939640000.0,893641000.0,45999000.0,,0.4,0.4,-154443000.0,785197000.0,739198000.0,45999000.0,21198000.0,,,,
1277,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2018-03-31,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,4996733000.0,4323974000.0,7359598000.0,3035624000.0,423941000.0,475412000.0,51471000.0,,,,,,,,,107978000.0,39000000.0,-2442000.0,15487000.0,60515000.0,3339079000.0,,,,,,,,40057000.0,,1855465000.0,,1442997000.0,560000.0,1657654000.0,,25465000.0,15032000.0,,1668087000.0,346201000.0,,1321886000.0,1264295000.0,57591000.0,,0.57,0.57,-247972000.0,1073914000.0,1016323000.0,57591000.0,54515000.0,12765000.0,1321886000.0,,
4172,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2018-04-27,2017-01-01,2017-03-31,2018-03-31,1,321003,定期报告,1145941000.0,1040280000.0,1718320000.0,678040000.0,90651000.0,101709000.0,11058000.0,,,,,,,,,8881000.0,8000000.0,-473000.0,3313000.0,3289000.0,733423000.0,,,,,,,,9419000.0,,442283000.0,,281721000.0,,412518000.0,,18428000.0,186000.0,,430760000.0,95325000.0,,335435000.0,316320000.0,19115000.0,,0.14,0.14,-67150000.0,268285000.0,249170000.0,19115000.0,,,335435000.0,,
4173,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2018-04-27,2018-01-01,2018-03-31,2018-03-31,0,321003,定期报告,1289231000.0,1135745000.0,1964460000.0,828715000.0,124860000.0,134871000.0,10011000.0,,,,,,,,,5069000.0,12400000.0,1101000.0,2412000.0,3865000.0,774569000.0,,,,,,,,8794000.0,,496781000.0,,267094000.0,1900000.0,514662000.0,,1601000.0,737000.0,,515526000.0,114705000.0,,400821000.0,369330000.0,31491000.0,,0.17,0.16,50196000.0,451017000.0,419526000.0,31491000.0,16179000.0,,400821000.0,,
4376,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2018-08-24,2017-01-01,2017-06-30,2018-06-30,1,321003,定期报告,2361995000.0,2095112000.0,3548522000.0,1453410000.0,184766000.0,207978000.0,23212000.0,,,,,,,,,57372000.0,23200000.0,-1563000.0,6946000.0,6073000.0,1628348000.0,,,,,,,,18820000.0,,871000000.0,,738528000.0,,733647000.0,,20822000.0,4521000.0,,749948000.0,145264000.0,,604684000.0,570954000.0,33730000.0,,0.26,0.26,-143285000.0,461399000.0,427669000.0,33730000.0,13288000.0,1000.0,604684000.0,,
4377,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2018-08-24,2018-01-01,2018-06-30,2018-06-30,0,321003,定期报告,2746922000.0,2357265000.0,4081491000.0,1724226000.0,229251000.0,252464000.0,23213000.0,,,,,,,,,103847000.0,20000000.0,10925000.0,9468000.0,7383000.0,1788887000.0,,,,,,,,18578000.0,,992841000.0,,775567000.0,1901000.0,958035000.0,,2949000.0,7340000.0,,953644000.0,180918000.0,,772726000.0,711132000.0,61594000.0,,0.32,0.28,213059000.0,985785000.0,924191000.0,61594000.0,28782000.0,1000.0,772726000.0,,
4467,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2018-10-23,2017-01-01,2017-09-30,2018-09-30,1,321003,定期报告,3618775000.0,3174165000.0,5433756000.0,2259591000.0,292671000.0,329482000.0,36811000.0,,,,,,,,,60639000.0,32000000.0,-1169000.0,11392000.0,59878000.0,2415629000.0,,,,,,,,29186000.0,,1313783000.0,,1072660000.0,,1203146000.0,,22349000.0,6541000.0,,1218954000.0,279314000.0,,939640000.0,893641000.0,45999000.0,,0.4,0.4,-154443000.0,785197000.0,739198000.0,45999000.0,21198000.0,1000.0,939640000.0,,
4468,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2018-10-23,2018-01-01,2018-09-30,2018-09-30,0,321003,定期报告,4279796000.0,3720294000.0,6355848000.0,2635554000.0,300685000.0,340241000.0,39556000.0,,,,,,,,,180673000.0,38000000.0,6815000.0,17665000.0,8232000.0,2725216000.0,,,,,,,,28057000.0,,1510200000.0,,1185058000.0,1901000.0,1554580000.0,,6090000.0,9380000.0,,1551290000.0,344456000.0,,1206834000.0,1119948000.0,86886000.0,,0.5,0.44,308062000.0,1514896000.0,1428010000.0,86886000.0,44280000.0,1152000.0,1206834000.0,,
5112,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2019-04-26,2017-01-01,2017-12-31,2018-12-31,1,321003,定期报告,4996733000.0,4323974000.0,7359598000.0,3035624000.0,423941000.0,475412000.0,51471000.0,,,,,,,,,107978000.0,39000000.0,-2442000.0,15487000.0,60515000.0,3339079000.0,,,,,,,,40057000.0,,1855465000.0,,1442997000.0,560000.0,1657654000.0,,25465000.0,15032000.0,,1668087000.0,346201000.0,,1321886000.0,1264295000.0,57591000.0,,0.57,0.57,-247972000.0,1073914000.0,1016323000.0,57591000.0,54515000.0,12765000.0,1321886000.0,,
5113,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2019-04-26,2018-01-01,2018-03-31,2019-03-31,1,321003,定期报告,1289231000.0,1135745000.0,1964460000.0,828715000.0,124860000.0,134871000.0,10011000.0,,,,,,,,,5069000.0,12400000.0,1101000.0,2412000.0,3865000.0,774569000.0,,,,,,,,8794000.0,,496781000.0,,267094000.0,1900000.0,514662000.0,,1601000.0,737000.0,,515526000.0,114705000.0,,400821000.0,369330000.0,31491000.0,,0.17,0.16,50196000.0,451017000.0,419526000.0,31491000.0,16179000.0,,400821000.0,,
5114,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2019-04-26,2018-01-01,2018-12-31,2018-12-31,0,321003,定期报告,5823617000.0,5099337000.0,8624767000.0,3525430000.0,367051000.0,440814000.0,73763000.0,,,,,,,,,230810000.0,41400000.0,3955000.0,23725000.0,10576000.0,3843784000.0,,,,,,,,37789000.0,,2125459000.0,,1678636000.0,1900000.0,1979833000.0,,10122000.0,12926000.0,,1977029000.0,392280000.0,,1584749000.0,1485964000.0,98785000.0,,0.67,0.58,449231000.0,2033980000.0,1935195000.0,98785000.0,86997000.0,1166000.0,1584749000.0,,
5115,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2019-04-26,2019-01-01,2019-03-31,2019-03-31,0,321003,定期报告,1537466000.0,1338423000.0,2266583000.0,928160000.0,88663000.0,108558000.0,19895000.0,,,,,,,,,111312000.0,12000000.0,-17483000.0,3390000.0,4197000.0,932729000.0,,,,,,,,11468000.0,,591413000.0,,696000.0,,604737000.0,,1386000.0,2665000.0,,603458000.0,120526000.0,,482932000.0,446730000.0,36202000.0,,0.2,0.17,-47658000.0,435274000.0,399072000.0,36202000.0,8964000.0,,482932000.0,,329152000.0
7392,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2019-08-28,2018-01-01,2018-06-30,2019-06-30,1,321003,定期报告,2746922000.0,2357265000.0,4081491000.0,1724226000.0,229251000.0,252464000.0,23213000.0,,,,,,,,,103847000.0,20000000.0,10925000.0,9468000.0,7383000.0,1788887000.0,,,,,,,,18578000.0,,992841000.0,,775567000.0,1901000.0,958035000.0,,2949000.0,7340000.0,,953644000.0,180918000.0,,772726000.0,711132000.0,61594000.0,,0.32,0.28,213059000.0,985785000.0,924191000.0,61594000.0,28782000.0,1000.0,,,
7393,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2019-08-28,2019-01-01,2019-06-30,2019-06-30,0,321003,定期报告,3121332000.0,2705109000.0,4534520000.0,1829411000.0,189195000.0,234341000.0,45146000.0,,,,,,,,,273714000.0,26800000.0,-87561000.0,11389000.0,5692000.0,2039751000.0,,,,,,,,21878000.0,,1164264000.0,,1346000.0,0.0,1081581000.0,,3128000.0,6959000.0,,1077750000.0,160847000.0,,916903000.0,854463000.0,62440000.0,,0.35,0.32,-87767000.0,829136000.0,766696000.0,62440000.0,23691000.0,103000.0,,,852263000.0
7517,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2019-10-26,2018-01-01,2018-09-30,2019-09-30,1,321003,定期报告,4279796000.0,3720294000.0,6355848000.0,2635554000.0,300685000.0,340241000.0,39556000.0,,,,,,,,,180673000.0,38000000.0,6815000.0,17665000.0,8232000.0,2725216000.0,,,,,,,,28057000.0,,1510200000.0,,1185058000.0,1901000.0,1554580000.0,,6090000.0,9380000.0,,1551290000.0,344456000.0,,1206834000.0,1119948000.0,86886000.0,,0.5,0.44,308062000.0,1514896000.0,1428010000.0,86886000.0,44280000.0,1152000.0,,,
7518,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2019-10-26,2019-01-01,2019-09-30,2019-09-30,0,321003,定期报告,4787481000.0,4160780000.0,6904078000.0,2743298000.0,284144000.0,362321000.0,78177000.0,,,,,,,,,318110000.0,36000000.0,-41104000.0,17439000.0,8952000.0,2971894000.0,,,,,,,,31554000.0,,1736578000.0,,1347000.0,0.0,1815587000.0,,4797000.0,8921000.0,,1811463000.0,344872000.0,,1466591000.0,1370734000.0,95857000.0,,0.54,0.51,-79497000.0,1387094000.0,1291237000.0,95857000.0,39078000.0,82000.0,,,1202415000.0
7903,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2020-04-23,2018-01-01,2018-12-31,2019-12-31,1,321003,定期报告,5823617000.0,5099337000.0,8624767000.0,3525430000.0,367051000.0,440814000.0,73763000.0,,,,,,,,,230810000.0,41400000.0,3955000.0,23725000.0,10576000.0,3843784000.0,,,,,,,,37789000.0,,2125459000.0,,1678636000.0,1900000.0,1979833000.0,,10122000.0,12926000.0,,1977029000.0,392280000.0,,1584749000.0,1485964000.0,98785000.0,,0.67,0.58,449231000.0,2033980000.0,1935195000.0,98785000.0,86997000.0,1166000.0,1584749000.0,,
7904,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2020-04-23,2019-01-01,2019-03-31,2020-03-31,1,321003,定期报告,1537466000.0,1338423000.0,2266583000.0,928160000.0,88663000.0,108558000.0,19895000.0,,,,,,,,,111312000.0,12000000.0,-17483000.0,3390000.0,4197000.0,932729000.0,,,,,,,,11468000.0,,591413000.0,,696000.0,,604737000.0,,1386000.0,2665000.0,,603458000.0,120526000.0,,482932000.0,446730000.0,36202000.0,,0.2,0.17,-47658000.0,435274000.0,399072000.0,36202000.0,8964000.0,,482932.0,,329152000.0
7905,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2020-04-23,2019-01-01,2019-12-31,2019-12-31,0,321003,定期报告,6445045000.0,5690334000.0,9359200000.0,3668866000.0,323805000.0,448008000.0,124203000.0,,,,,,,,,335678000.0,44000000.0,7483000.0,22261000.0,9960000.0,4167841000.0,,,,,,,,40275000.0,,2464733000.0,,2423000.0,,2277204000.0,,7067000.0,10925000.0,,2273346000.0,373704000.0,,1899642000.0,1785255000.0,114387000.0,,0.69,0.66,115167000.0,2014809000.0,1900422000.0,114387000.0,49550000.0,5974000.0,1899642000.0,,1660410000.0
7906,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2020-04-23,2020-01-01,2020-03-31,2020-03-31,0,321003,定期报告,1697474000.0,1471761000.0,2433612000.0,961851000.0,54644000.0,89621000.0,34977000.0,,,,,,,,,110281000.0,12800000.0,46583000.0,-953000.0,3767000.0,1024833000.0,,,,,,,,9879000.0,,681659000.0,,,,672641000.0,,1284000.0,7010000.0,,666915000.0,110752000.0,,556163000.0,509511000.0,46652000.0,,0.19,0.19,195799000.0,751962000.0,705310000.0,46652000.0,11333000.0,58000.0,556163.0,,333295000.0
8309,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2020-08-22,2019-01-01,2019-06-30,2020-06-30,1,321003,定期报告,3121332000.0,2705109000.0,4534520000.0,1829411000.0,189195000.0,234341000.0,45146000.0,,,,,,,,,273714000.0,26800000.0,-87561000.0,11389000.0,5692000.0,2039751000.0,,,,,,,,21878000.0,,1164264000.0,,1346000.0,,1081581000.0,,3128000.0,6959000.0,,1077750000.0,160847000.0,,916903000.0,854463000.0,62440000.0,,0.35,0.32,-87767000.0,829136000.0,766696000.0,62440000.0,23691000.0,103000.0,916903000.0,,852263000.0
8310,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2020-08-22,2020-01-01,2020-06-30,2020-06-30,0,321003,定期报告,3416613000.0,2979761000.0,4955725000.0,1975964000.0,178270000.0,260826000.0,82556000.0,,,,,,,,,260380000.0,23465000.0,-41586000.0,3484000.0,5977000.0,2313380000.0,,,,,,,,19943000.0,,1356966000.0,,1000000.0,,1103233000.0,,9932000.0,12290000.0,,1100875000.0,155300000.0,,945575000.0,866291000.0,79284000.0,,0.32,0.32,-106304000.0,839271000.0,759987000.0,79284000.0,29751000.0,576000.0,945575000.0,,935471000.0
8500,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2020-10-28,2019-01-01,2019-09-30,2020-09-30,1,321003,定期报告,4787481000.0,4160780000.0,6904078000.0,2743298000.0,284144000.0,362321000.0,78177000.0,,,,,,,,,318110000.0,36000000.0,-41104000.0,17439000.0,8952000.0,2971894000.0,,,,,,,,31554000.0,,1736578000.0,,1347000.0,,1815587000.0,,4797000.0,8921000.0,,1811463000.0,344872000.0,,1466591000.0,1370734000.0,95857000.0,,0.54,0.51,-79497000.0,1387094000.0,1291237000.0,95857000.0,39078000.0,82000.0,1466591000.0,,1202415000.0
8501,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2020-10-28,2020-01-01,2020-09-30,2020-09-30,0,321003,定期报告,4987036000.0,4427624000.0,7489119000.0,3061495000.0,224976000.0,370488000.0,145512000.0,,,,,,,,,277684000.0,34600000.0,-32733000.0,19935000.0,7870000.0,3213152000.0,,,,,,,,29904000.0,,2003071000.0,,1000000.0,,1773884000.0,,13395000.0,16852000.0,,1770427000.0,263791000.0,,1506636000.0,1394904000.0,111732000.0,,0.51,0.51,-260193000.0,1246443000.0,1134711000.0,111732000.0,59656000.0,2024000.0,1506636000.0,,1179177000.0
9051,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2021-03-31,2019-01-01,2019-12-31,2020-12-31,1,321003,定期报告,6445045000.0,5799880000.0,9468746000.0,3668866000.0,214259000.0,338462000.0,124203000.0,,,,,,,,,335678000.0,44000000.0,7483000.0,22261000.0,9960000.0,4167841000.0,,,,,,,,40275000.0,,2464733000.0,,2423000.0,,2277204000.0,,7067000.0,10925000.0,,2273346000.0,373704000.0,,1899642000.0,1785255000.0,114387000.0,,0.69,0.66,115167000.0,2014809000.0,1900422000.0,114387000.0,49550000.0,5974000.0,1899642000.0,,1660410000.0
9052,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2021-03-31,2020-01-01,2020-12-31,2020-12-31,0,321003,定期报告,6582007000.0,5966353000.0,10098204000.0,4131851000.0,147599000.0,361811000.0,214212000.0,,,,,,,,,306859000.0,41800000.0,23809000.0,42728000.0,8742000.0,4350573000.0,,,,,,,,39827000.0,,2815438000.0,,4247000.0,,2231434000.0,,17438000.0,20852000.0,,2228020000.0,291529000.0,,1936491000.0,1803286000.0,133205000.0,,0.66,,-217845000.0,1718646000.0,1585441000.0,133205000.0,75444000.0,10473000.0,1936491000.0,,1491061000.0
13236,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2021-04-30,2021-01-01,2021-03-31,2021-03-31,0,321003,定期报告,1782776000.0,1490041000.0,2579146000.0,1089105000.0,82186000.0,129974000.0,47788000.0,,,,,,,,,218153000.0,15000000.0,-16236000.0,-14008000.0,3207000.0,1076278000.0,,,,,,,,10982000.0,,716965000.0,,,,706498000.0,,1884000.0,2906000.0,,705476000.0,118796000.0,,586680000.0,534188000.0,52492000.0,,0.19,,92625000.0,679305000.0,626813000.0,52492000.0,19279000.0,154000.0,586680000.0,,348331000.0
13253,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2021-04-30,2020-01-01,2020-03-31,2021-03-31,1,321003,定期报告,1697474000.0,1498239000.0,2460090000.0,961851000.0,28166000.0,63143000.0,34977000.0,,,,,,,,,110281000.0,12800000.0,46583000.0,-953000.0,3767000.0,1024833000.0,,,,,,,,9879000.0,,681659000.0,,,,672641000.0,,1284000.0,7010000.0,,666915000.0,110752000.0,,556163000.0,509511000.0,46652000.0,,0.19,,195799000.0,751962000.0,705310000.0,46652000.0,11333000.0,58000.0,556163000.0,,333295000.0
13304,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2021-08-17,2020-01-01,2020-06-30,2021-06-30,1,321003,定期报告,3416613000.0,3031504000.0,5007468000.0,1975964000.0,126527000.0,209083000.0,82556000.0,,,,,,,,,260380000.0,23465000.0,-41586000.0,3484000.0,5977000.0,2313380000.0,,,,,,,,19943000.0,,1356966000.0,,1000000.0,,1103233000.0,,9932000.0,12290000.0,,1100875000.0,155300000.0,,945575000.0,866291000.0,79284000.0,,0.32,,-106304000.0,839271000.0,759987000.0,79284000.0,29751000.0,576000.0,945575000.0,,935471000.0
13305,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2021-08-17,2021-01-01,2021-06-30,2021-06-30,0,321003,定期报告,3679863000.0,3124884000.0,5391817000.0,2266933000.0,193342000.0,279725000.0,86383000.0,,,,,,,,,317813000.0,33332000.0,4284000.0,-5156000.0,5450000.0,2396632000.0,,,,,,,,21631000.0,,1456299000.0,,,,1283231000.0,,3420000.0,8667000.0,,1277984000.0,182711000.0,,1095273000.0,1000757000.0,94516000.0,,0.37,,16484000.0,1111757000.0,1017241000.0,94516000.0,37827000.0,1419000.0,1095273000.0,,918702000.0
13511,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2021-10-21,2021-01-01,2021-09-30,2021-09-30,0,321003,定期报告,5633417000.0,4872393000.0,8384042000.0,3511649000.0,190213000.0,333941000.0,143728000.0,,,,,,,,,420732000.0,55200000.0,101218000.0,-16386000.0,6071000.0,3521721000.0,,,,,,,,32557000.0,,2281972000.0,,,,2111696000.0,,6329000.0,12725000.0,,2105300000.0,313358000.0,,1791942000.0,1660463000.0,131479000.0,,0.61,,141462000.0,1933404000.0,1801925000.0,131479000.0,57533000.0,1643000.0,1791942000.0,,1207192000.0
13514,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2021-10-21,2020-01-01,2020-09-30,2021-09-30,1,321003,定期报告,4987036000.0,4506142000.0,7567637000.0,3061495000.0,146458000.0,291970000.0,145512000.0,,,,,,,,,277684000.0,34600000.0,-32733000.0,19935000.0,7870000.0,3213152000.0,,,,,,,,29904000.0,,2003071000.0,,1000000.0,,1773884000.0,,13395000.0,16852000.0,,1770427000.0,263791000.0,,1506636000.0,1394904000.0,111732000.0,,0.51,,-260193000.0,1246443000.0,1134711000.0,111732000.0,59656000.0,2024000.0,1506636000.0,,1179177000.0
13837,300023084,江苏常熟农村商业银行股份有限公司,601128.XSHG,601128,,,2022-03-31,2021-01-01,2021-12-31,2021-12-31,0,321003,定期报告,7655439000.0,6691365000.0,11484618000.0,4793253000.0,237617000.0,427928000.0,190311000.0,,,,,,,,,516007000.0,78666000.0,136018000.0,-2274000.0,6823000.0,4950740000.0,,,,,,,,43728000.0,,3169079000.0,,27153000.0,,2704699000.0,,9807000.0,18931000.0,,2695575000.0,354365000.0,,2341210000.0,2188079000.0,153131000.0,,0.8,,184031000.0,2525241000.0,2372110000.0,153131000.0,61615000.0,8268000.0,2341210000.0,,1710780000.0
